facilityid,name,address,city,state,zip,telephone,type,status,population,county,countyfips,country,website,securelvl,capacity,geometry,cdcr_code,cdcr_firecamp,longitude,latitude,tract_geoid,average_2025_population,capacity_percent,capacity_percent_2025,year_opened,year_opened_notes,reentry_hub,planned_closure,california_model_facility,cdcr_air_cooling_pilot
10006699,John A. Davis Juvenile Hall,202 Glacier Drive,Martinez,CA,94553,(925) 957-2700,COUNTY,OPEN,,CONTRA COSTA,06013,USA,https://www.contracosta.ca.gov/680/John-A-Davis-Juvenile-Hall,JUVENILE,270.0,"POLYGON ((-122.087527264372 37.9874676430173, -122.088636093381 37.9874390904417, -122.088636093381 37.9875009557046, -122.08918812783 37.9875057149168, -122.089192887042 37.9876913134034, -122.08935944868 37.9876865541911, -122.089364207892 37.9879197412031, -122.089345172841 37.9880387143153, -122.089459386741 37.988114857215, -122.089426074054 37.988186240003, -122.089759199128 37.9883528034392, -122.089730644753 37.9884003919645, -122.089868653815 37.988471775652, -122.089882930553 37.9884384629647, -122.08999238614 37.988500329127, -122.089892448977 37.9886430974011, -122.089968590978 37.988676409189, -122.089925760765 37.9887525520887, -122.089849617866 37.9887192403007, -122.089697332966 37.9889286321507, -122.089768716653 37.9889714632625, -122.089730644753 37.9890380868383, -122.089644985228 37.9890000158381, -122.089549806378 37.9891285073747, -122.089459386741 37.9890904363746, -122.089526012116 37.9889667040502, -122.089416557428 37.9889000786757, -122.089311860154 37.9888905611505, -122.089326136892 37.9891047122127, -122.089140539304 37.989109471425, -122.089145297617 37.9888905611505, -122.089050119667 37.9889000786757, -122.08892162903 37.9889619448379, -122.08901680698 37.9890714004248, -122.088912110605 37.9891380249, -122.088874038706 37.9891570608497, -122.088797896706 37.9891570608497, -122.088802655918 37.9890999530005, -122.088531397006 37.9890714004248, -122.088507601844 37.9889143563125, -122.088436219056 37.9888286949883, -122.088440978269 37.9885146058644, -122.088531397006 37.9884765348642, -122.088531397006 37.988414668702, -122.088421942319 37.988414668702, -122.088421942319 37.9884765348642, -122.088355316944 37.9884765348642, -122.088360076157 37.988619302239, -122.088283933257 37.9886145430268, -122.088283933257 37.9886430974011, -122.087993639295 37.9886335789765, -122.08798412087 37.9884812940765, -122.087912737183 37.9884908107024, -122.087912737183 37.9883813560148, -122.087546300321 37.9883813560148, -122.087527264372 37.9874676430173))",None,False,-122.08867712061307,37.98822234273883,06013321101,,,,,,,,,
10000809,Iris Garrett Juvenile Justice Complex,2840 West Sandy Mush Road,Merced,CA,95341,(209) 725-4119,COUNTY,OPEN,98.0,MERCED,06047,USA,https://www.mercedcourt.org/juvenile.shtml,JUVENILE,,"POLYGON ((-120.542075725414 37.1883946909623, -120.542057879268 37.1879782859692, -120.54075512405 37.1879842340852, -120.540749175034 37.1883887428462, -120.539958003659 37.1883887428462, -120.539958003659 37.1883233072748, -120.539999644968 37.1882578717035, -120.539517804403 37.187835517695, -120.539797391037 37.1876154176175, -120.539844979562 37.1876273147488, -120.539916364149 37.1875618800768, -120.539916364149 37.1871514231997, -120.541546295425 37.1871573713157, -120.543077825581 37.1871624291029, -120.543081046953 37.1883946909623, -120.542075725414 37.1883946909623))",None,False,-120.54145188502224,37.18771223201478,06047000901,,,,,,,,,
10002325,West County Detention Facility,5555 Giant Highway,Richmond,CA,94806,(510) 262-4200,COUNTY,OPEN,,CONTRA COSTA,06013,USA,https://www.cocosheriff.org/bureaus/custody-services/west-county-detention-facility,NOT AVAILABLE,1096.0,"POLYGON ((-122.353590856233 37.9939423138867, -122.355582036182 37.9945528438387, -122.355712759836 37.9947799550309, -122.355023488843 37.9970791177072, -122.354690736988 37.9971961815586, -122.351104745188 37.9955643005521, -122.351069093364 37.9952716350779, -122.353001124003 37.9939265388787, -122.353308944852 37.9940669482311, -122.353590856233 37.9939423138867))",None,False,-122.35366094214723,37.99541519496946,06013980000,,,,,,,,,
10000778,Sacramento County Main Jail,651 I Street,Sacramento,CA,95814,(916) 874-6752,COUNTY,OPEN,,SACRAMENTO,06067,USA,https://www.sacsheriff.com/pages/main_jail.php,NOT AVAILABLE,,"POLYGON ((-121.498082123691 38.5829392810231, -121.498074977678 38.5829555578528, -121.498081525642 38.5829653802481, -121.498078323156 38.5830198332987, -121.49808633072 38.5830838956053, -121.498087932412 38.5831351470694, -121.498025470899 38.5832824919935, -121.497958204308 38.5833049138907, -121.497905621847 38.5833413166485, -121.497895742794 38.583348156892, -121.497888692109 38.5833509402937, -121.497834882973 38.5833721813811, -121.497798045843 38.583375383867, -121.497661911868 38.583348156892, -121.497589689113 38.5833294815704, -121.497594646176 38.5832856953786, -121.497285541095 38.5832152263017, -121.497265944867 38.5832457726743, -121.497147806326 38.5832152263017, -121.497138196171 38.5831928044045, -121.497043702605 38.5831655774295, -121.497043702605 38.5831385689898, -121.497043702605 38.5831079200945, -121.496942803168 38.5830838956053, -121.496940348918 38.5829570624185, -121.497069025715 38.582645842132, -121.497455308815 38.5827379551926, -121.497456909609 38.5827523704256, -121.497596211896 38.5827900969854, -121.497589841098 38.5828148310397, -121.497665115253 38.5828324487585, -121.497719696007 38.5827842154193, -121.498043979846 38.5828700197357, -121.498082123691 38.5829392810231))",None,False,-121.4975209718283,38.583018280359575,06067000700,,,,,,,,,
10005349,James A Musick Facility,13502 Musick Rd,Irvine,CA,92618,(714) 935-6940,COUNTY,OPEN,,ORANGE,06059,USA,https://www.ocsheriff.gov/commands-divisions/custody-operations-command/james-musick-facility,NOT AVAILABLE,,"MULTIPOLYGON (((-117.697079850355 33.6641420921839, -117.697232135255 33.6640183598595, -117.697531946742 33.6638993867473, -117.697555741904 33.6640088423343, -117.697684233441 33.6641420921839, -117.697712786016 33.6641182970218, -117.697836518341 33.6641849223963, -117.697812724078 33.6642277517094, -117.698878721975 33.6648940009574, -117.698074463666 33.6656125988424, -117.697879348553 33.6656316338928, -117.696385046732 33.6646037069955, -117.696594440381 33.6642991362962, -117.697075091142 33.6642753420335, -117.697079850355 33.6641420921839)), ((-117.70009309542 33.6638732686365, -117.700020916732 33.6640461129378, -117.699507796847 33.6645479202503, -117.699270891139 33.6643764456165, -117.69926844858 33.6643794988149, -117.699169237171 33.664503512627, -117.699112289401 33.6644632203014, -117.698950503163 33.6643487491955, -117.699031219115 33.6642645070015, -117.698875775796 33.6641648063608, -117.699042627016 33.6639891399869, -117.698945654019 33.6639191106785, -117.698998419042 33.6638120895564, -117.699098243789 33.6637438409056, -117.699450056775 33.663397378886, -117.699621061063 33.6635222488528, -117.699894794009 33.6632226693907, -117.699988824425 33.6631705716646, -117.700094290619 33.663131181359, -117.700216275561 33.6631070381594, -117.700531404301 33.6628440071453, -117.700624163974 33.6627423531771, -117.700321741755 33.6625174426259, -117.700715652905 33.6621209908911, -117.700874486668 33.6619646977127, -117.701126081903 33.6621451340907, -117.70119088615 33.6620549159017, -117.701422150412 33.6622099392373, -117.701035863714 33.6625987656206, -117.701034592972 33.6626966082619, -117.701690262595 33.6631667603378, -117.70169280408 33.6634234367423, -117.701395465728 33.6637538125884, -117.700821119099 33.6643459487066, -117.70012478663 33.6638783399135, -117.70009309542 33.6638732686365)))",None,False,-117.69931931581662,33.66397649112649,06059052438,,,,,,,,,
10005308,Madera Adult Correctional Facility,195 Tozer St,Madera,CA,93638,(559) 675-7951,COUNTY,OPEN,,MADERA,06039,USA,https://www.maderacounty.com/government/corrections,NOT AVAILABLE,,"POLYGON ((-120.034215740764 36.9549502831291, -120.034220868698 36.9545599090126, -120.034220868698 36.9541914387839, -120.035124774589 36.9534205318321, -120.036034919076 36.9534205318321, -120.036046816208 36.9539261675586, -120.035675469048 36.9539331283113, -120.035043241153 36.9545067276035, -120.035024757387 36.9550097696851, -120.034852245834 36.9550157178012, -120.034525069776 36.9553012543495, -120.03418004937 36.9550395129632, -120.034168151339 36.9549740782911, -120.034215740764 36.9549502831291))",None,False,-120.03497358639753,36.95420893495739,06039000517,,,,,,,,,
10000791,Marin County Juvenile Hall,16 Jeannette Prandi Way,San Rafael,CA,94903,(415) 473-6659,COUNTY,OPEN,,MARIN,06041,USA,https://www.marincounty.gov/departments/probation/juvenile-services/juvenile-hall-what-expect,JUVENILE,,"POLYGON ((-122.565718907002 38.027081818671, -122.566748023702 38.0271175109644, -122.566749754897 38.0272823755812, -122.566974366874 38.0278195253509, -122.566965680322 38.0280823009575, -122.566731120045 38.0280768267842, -122.566739808395 38.027929015112, -122.566225514896 38.0279153292291, -122.566105569616 38.0278491948845, -122.565980648388 38.0279324757033, -122.565766496427 38.0279265275872, -122.565766496427 38.027706428409, -122.565695112739 38.0276945303783, -122.565718907002 38.027081818671))",None,False,-122.56630899802622,38.027540182932164,06041107000,,,,,,,,,
10005335,Mojave Jail,1771 State Highway 58,Mojave,CA,93501,(661) 824-7147,COUNTY,OPEN,,KERN,06029,USA,https://www.kernsheriff.org/Detentions,NOT AVAILABLE,,"POLYGON ((-118.163078085385 35.0461943220104, -118.163099550404 35.0464206840673, -118.163045354559 35.0465715498372, -118.162610470297 35.0464781606386, -118.162623011343 35.0464227740918, -118.162507011389 35.0463956028748, -118.162520595649 35.0463234952332, -118.162403551583 35.0463005040651, -118.162365930243 35.0464039629726, -118.162340849051 35.0464551703699, -118.162149606419 35.0464185931436, -118.16214542637 35.0464081430214, -118.161867275954 35.0463472337379, -118.161869857008 35.0463397693649, -118.161873341881 35.0463405265941, -118.161995985127 35.0459786313089, -118.162044056588 35.0459869914066, -118.162168416639 35.0460068466387, -118.162176776737 35.0459932605806, -118.162417136741 35.0460423779534, -118.162431767812 35.0460005756661, -118.162546722753 35.0460214768098, -118.162547767765 35.0460643241093, -118.163063510073 35.0461973527257, -118.163062542402 35.0461906914473, -118.163078085385 35.0461943220104))",None,False,-118.1625003600632,35.04626018655627,06029005900,,,,,,,,,
10005337,Kern County Lerdo Maximum-Medium Facility,17645 Industrial Farm Road,Bakersfield,CA,93308,(661) 391-2064,COUNTY,OPEN,,KERN,06029,USA,https://www.kernsheriff.org/Max_Med_Security,MAXIMUM,374.0,"POLYGON ((-119.110013016787 35.5100593057924, -119.110013578864 35.5100445623067, -119.110439314323 35.5100570107225, -119.110459794584 35.5100572733245, -119.110461254184 35.5100572922103, -119.110483613128 35.5100315464188, -119.111012943293 35.5099910508464, -119.110963770162 35.5106331892703, -119.110948812638 35.5110288792794, -119.110950072588 35.5110288945678, -119.110954319186 35.5111393007382, -119.110995990173 35.5111531907672, -119.110999702574 35.5113475027851, -119.110999927405 35.5113592110588, -119.11085819425 35.5113621032785, -119.110856747241 35.5113736730566, -119.110730923094 35.5113780122855, -119.110730923094 35.5113475027851, -119.110621247173 35.5113475027851, -119.110619560944 35.5113722269468, -119.109958621293 35.5113823506151, -119.109851598373 35.5113534257201, -119.10975759134 35.511265204026, -119.109740236223 35.511207354236, -119.109744574552 35.5106548827167, -119.109748090902 35.5105831428978, -119.109662138197 35.5105782308008, -119.109660692087 35.5105145956721, -119.110004901305 35.5100633644328, -119.110013016787 35.5100593057924))",None,False,-119.11037865485693,35.510712769404066,06029003900,,,,,,,,,
10005338,Kern County Lerdo Minimum Facility,17635 Industrial Farm Road,Bakersfield,CA,93308,(661) 391-7802,COUNTY,OPEN,,KERN,06029,USA,https://www.kernsheriff.org/Min_Security,MINIMUM,,"POLYGON ((-119.109763064614 35.5116389433826, -119.109896166075 35.5116118576012, -119.110224164114 35.5116060533767, -119.110252686113 35.5115151220253, -119.110749435638 35.5115093178008, -119.110749435638 35.5116195962674, -119.110827870909 35.5116215307091, -119.11086827565 35.511706657836, -119.110859007237 35.513408696754, -119.110837615963 35.5134222396447, -119.110818600698 35.5134396523181, -119.110806717056 35.5134599662045, -119.110796022319 35.5135015607485, -119.109805134899 35.5135019483563, -119.109732879769 35.5134400390266, -119.109726937948 35.5133236685525, -119.109710776231 35.5132400909575, -119.109680353066 35.5131356194133, -119.109667993683 35.5131100813652, -119.1096670431 35.5130721623505, -119.109162211367 35.5122472133383, -119.109217353298 35.5122255441736, -119.109038618437 35.5119144452955, -119.109763064614 35.5116389433826))",None,False,-119.11013689243094,35.51247844150768,06029003900,,,,,,,,,
10002326,Martinez Detention Facility,901 Court Street,Martinez,CA,94553,(925) 335-4600,COUNTY,OPEN,,CONTRA COSTA,06013,USA,https://www.cocosheriff.org/bureaus/custody-services/martinez-detention-facility,MAXIMUM,,"POLYGON ((-122.132594833585 38.0176154576873, -122.13263528509 38.017663047112, -122.132459205028 38.0177725017996, -122.132393770356 38.0177106356374, -122.132333093997 38.0177320520926, -122.132283124966 38.0176820830617, -122.132051127757 38.0177962969616, -122.131997590217 38.0177391900116, -122.13192620563 38.0177713128958, -122.131861419369 38.0177119342584, -122.131757241004 38.0176082613123, -122.131709674961 38.0175512128183, -122.131528835687 38.0175226593433, -122.131455073293 38.0174369980191, -122.131595461062 38.0173537172004, -122.131562148374 38.0173132656947, -122.131764403205 38.0171800167444, -122.131716812881 38.0171324273197, -122.131688260305 38.0171586020879, -122.131650188405 38.0171324273197, -122.131738228436 38.0170634232384, -122.131764403205 38.0171014942386, -122.131978554267 38.0169801424197, -122.132026142792 38.0170229717328, -122.132078491429 38.0170015570762, -122.132118942036 38.0170372493696, -122.132171289773 38.0170015570762, -122.132240294754 38.0170658028446, -122.132328334785 38.0170301105512, -122.13231167934 38.0170110746014, -122.132430651553 38.0169373122072, -122.132473481766 38.0169801424197, -122.132502035241 38.0169634860761, -122.132532968322 38.0169944191572, -122.132563901403 38.0169777619142, -122.132604352009 38.017020593026, -122.132623387959 38.0170063162885, -122.132792330102 38.0172133294317, -122.132870851708 38.01722046825, -122.132816124365 38.0171609807947, -122.13288274884 38.0171252894006, -122.133073105639 38.0173323016444, -122.13284467784 38.0174584135749, -122.132861334183 38.0174798291309, -122.132718565909 38.0175631099496, -122.132594833585 38.0176154576873))",None,False,-122.13224601906313,38.01736383431603,06013316000,,,,,,,,,
10002313,Yuba County Jail,215 5Th St,Marysville,CA,95901,(530) 749-7740,COUNTY,OPEN,,YUBA,06115,USA,https://www.yuba.org/departments/sheriff-coroner/jail.php,NOT AVAILABLE,428.0,"POLYGON ((-121.587239140574 39.1415242036791, -121.586829305128 39.1415533588005, -121.58674817279 39.1415591306494, -121.586730392294 39.1414071892904, -121.586797120191 39.1413415927404, -121.586830609145 39.1413021241937, -121.586594615349 39.1413215207716, -121.586595288941 39.1413259427381, -121.586620477153 39.1414912417275, -121.586484013127 39.1414995127923, -121.586393855192 39.1415049770731, -121.586365124551 39.1413206268455, -121.586432974802 39.1413182877089, -121.58642004435 39.1412196878384, -121.586349826183 39.1412224586496, -121.5863362743 39.1411354969057, -121.586339992097 39.1411353808932, -121.586329525787 39.1410176380536, -121.586378018131 39.1410030897209, -121.586361853717 39.1408980246242, -121.586298814838 39.1408980246242, -121.586287499568 39.1407315358318, -121.586529958591 39.1407105231722, -121.586551150215 39.1408610885684, -121.586842765281 39.1408498740225, -121.586851621805 39.1408495331794, -121.586849340225 39.1407981791926, -121.586848388742 39.1407767951131, -121.587343005975 39.1407428511018, -121.587413261013 39.1412224118848, -121.58749280425 39.1412135751464, -121.58753137887 39.1414980639845, -121.587460186738 39.1415044320839, -121.587239140574 39.1415242036791))",None,False,-121.58690840125675,39.141146530024244,06115040100,,,,,,,,,
10006439,Placer County Juvenile Detention Center,11260 B Avenue,Auburn,CA,95603,(530) 886-4850,COUNTY,OPEN,,PLACER,06061,USA,https://www.placer.ca.gov/7425/Juvenile-Detention,JUVENILE,,"POLYGON ((-121.109955996672 38.9363171447205, -121.109971610701 38.9368226302602, -121.109828009655 38.9368269164291, -121.10982586657 38.9369319383583, -121.109826365694 38.936944796865, -121.109538665377 38.936944796865, -121.109538665377 38.9370090956933, -121.109255750353 38.9370219559985, -121.109256822344 38.9371774307938, -121.10900541237 38.9371820020478, -121.108995893945 38.9370059219858, -121.108719876721 38.9370059219858, -121.108700840771 38.9364681633751, -121.108781742883 38.9364634050622, -121.108781742883 38.9363391880032, -121.109491118221 38.9363258717416, -121.109662975966 38.9363226458735, -121.109955996672 38.9363171447205))",None,False,-121.10931248260697,38.93667972767868,06061021501,,,,,,,,,
10006707,Sacramento County Youth Detention Facility,9601 Kiefer Boulevard,Sacramento,CA,95827,(916) 875-6996,COUNTY,OPEN,,SACRAMENTO,06067,USA,https://saccoprobation.saccounty.net/Institutions/Pages/JuvenileHall.aspx,JUVENILE,,"POLYGON ((-121.338789462564 38.5448634676749, -121.339581822843 38.5448135004427, -121.340010125867 38.5448706073927, -121.33998871121 38.5449205746249, -121.340409875415 38.5450062359491, -121.340474121184 38.5449491289992, -121.341973181317 38.5451704188798, -121.341994595974 38.5458342876223, -121.341730475881 38.5458200117841, -121.341730475881 38.5460413016648, -121.341480633424 38.5460341628464, -121.341473494606 38.5461198241706, -121.341573431768 38.5461697923021, -121.341623400799 38.5461483767462, -121.341694783587 38.5461840690396, -121.341730475881 38.5462697303638, -121.341780444912 38.5463839442636, -121.341687645668 38.5464267735768, -121.341673368931 38.5465195728201, -121.341552017112 38.5465195728201, -121.341552017112 38.546540988376, -121.34111657527 38.546540988376, -121.34111657527 38.5465624030325, -121.340773932671 38.5465624030325, -121.340752518014 38.5467194480441, -121.341502048081 38.5466908936698, -121.341673368931 38.5467622782566, -121.341680507749 38.5472405503112, -121.341594847324 38.547290519342, -121.339660345349 38.5473190719177, -121.339638929793 38.5467337247816, -121.339838805017 38.5467480006198, -121.339853081754 38.546512434901, -121.339396225256 38.5464981581635, -121.339389087336 38.5461697923021, -121.339667484167 38.5462054836961, -121.339660345349 38.5461483767462, -121.339767421329 38.5461555155646, -121.339710314379 38.5460555784023, -121.339667484167 38.5459841938156, -121.33965320743 38.5458342876223, -121.339681760005 38.5457272134402, -121.339731729036 38.5456201365601, -121.339803112723 38.5454702312662, -121.340060094897 38.5454559536294, -121.340067232817 38.5452846327796, -121.339681760005 38.5452774948605, -121.339674622086 38.5453988466795, -121.339439054569 38.5453631552854, -121.33943191665 38.5452203870113, -121.33869666422 38.5450776196365, -121.338789462564 38.5448634676749))",None,False,-121.34059084778441,38.54604226446235,06067009103,,,,,,,,,
